project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.SqlIndicator,4,4,53,1,1.0,0,2,0,1,0,6,1.0,1,0,0.3333333333333333,4,0.6666666666666666,2,1.0,13.25,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.CohortIndicator,24,32,281,1,1.0,8,23,1,1,15,276,1.0,1,0,0.07692307692307693,24,0.875,7,0.18541033434650456,11.708333333333334,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.persister.SerializedIndicatorPersister,1,1,40,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,0,0,0,40.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.evaluator.QueryCountIndicatorEvaluator,1,12,99,6,6.0,11,0,2,0,4,0,0,0,0,0.0,1,0.2,5,0,99.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.evaluator.CohortIndicatorEvaluator,2,32,159,15,9.5,30,0,2,0,5,1,1.0,0,0,0.0,1,1.0,2,0.3333333333333333,79.5,2
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.evaluator.SqlIndicatorEvaluator,2,14,60,3,2.0,12,0,3,0,2,1,1.0,0,0,0.0,1,1.0,2,0.3333333333333333,30.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.MedianAggregator,2,7,52,4,2.5,5,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,26.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.MaxAggregator,2,6,39,2,1.5,4,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,19.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.ModeAggregator,2,4,57,6,3.5,2,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,28.5,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.MinAggregator,2,5,40,2,1.5,3,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,20.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.MeanAggregator,2,3,51,5,3.0,1,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,25.5,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.AggregationUtil,2,9,80,4,4.0,7,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0.3333333333333333,40.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.DistinctAggregator,2,3,39,2,1.5,1,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,19.5,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.SumAggregator,2,3,47,5,3.0,1,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,23.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.aggregation.CountAggregator,2,3,36,2,1.5,1,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,18.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.service.IndicatorServiceImpl,3,3,51,1,1.0,0,0,0,1,0,3,1.0,1,0,0.0,3,1.0,1,0.3333333333333333,17.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.CohortDefinitionDimension,9,16,119,2,1.4444444444444444,7,11,0,1,8,36,1.0,1,0,0.0,9,0.6666666666666666,2,0.14285714285714285,13.222222222222221,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.CohortIndicatorAndDimensionResult,16,33,191,3,1.4375,17,7,3,0,13,120,1.0,0,0,0.0,16,1.0,4,0.10344827586206896,11.9375,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.DimensionSet,7,17,120,3,2.0,10,0,0,0,3,21,1.0,0,0,0.0,7,0.5,1,0.3333333333333333,17.142857142857142,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.CohortDimensionResult,9,12,118,2,1.1111111111111112,3,5,0,0,2,36,1.0,0,0,0.0,9,0.75,3,0.043478260869565216,13.11111111111111,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.CohortDefinitionDimensionCategory,6,6,66,1,1.0,0,0,0,0,0,15,1.0,0,0,0.0,6,1.0,3,0.0,11.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.persister.SerializedDimensionPersister,1,1,35,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,0,0,0,35.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.evaluator.CohortDimensionEvaluator,2,17,99,5,4.5,15,0,2,0,3,1,1.0,0,0,0.0,2,1.0,1,0.25,49.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.dimension.service.DimensionServiceImpl,1,1,33,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,1.0,1,0,33.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.indicator.util.IndicatorUtil,6,18,127,5,2.8333333333333335,12,6,2,0,4,15,1.0,0,0,0.0,4,1.0,1,0.25,21.166666666666668,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.DataSetUtil,2,22,91,13,7.5,20,3,1,0,0,1,1.0,0,0,0.0,2,0,0,0.5,45.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.DataSetColumn,10,17,132,3,1.2,7,44,1,0,11,45,1.0,0,0,0.0,10,0.75,3,0.05263157894736842,13.2,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.DataSetRowList,2,9,50,2,2.0,7,2,0,1,1,1,1.0,1,0,0.0,2,0.0,0,0,25.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.IterableSqlDataSet,5,10,76,2,1.2,5,1,1,0,0,10,1.0,0,0,0.0,4,0.0,4,0,15.2,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.DataSetRow,8,25,122,3,2.0,17,35,0,0,7,28,1.0,0,0,0.0,8,1.0,1,0.09090909090909091,15.25,2
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.SimpleDataSet,14,32,181,4,1.5,18,22,1,0,12,91,1.0,0,0,0.0,14,1.0,5,0.05,12.928571428571429,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.DataSetRowComparator,3,9,80,4,2.0,6,0,2,0,1,3,1.0,0,0,0.0,3,1.0,1,0.0,26.666666666666668,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.SimpleDataSetMetaData,7,15,91,3,1.5714285714285714,8,2,0,0,7,21,1.0,0,0,0.0,7,1.0,1,0.1111111111111111,13.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.LazyPageableDataSet,8,13,181,2,1.25,5,2,0,0,2,28,1.0,0,0,0.0,7,0.0,6,0.2,22.625,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.MapDataSet,4,12,71,2,1.25,8,12,0,1,2,6,1.0,1,0,0.7647058823529411,4,1.0,1,0.5,17.75,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.column.definition.BaseColumnDefinition,3,4,64,1,1.0,1,0,0,1,0,3,1.0,1,0,0.0,3,0.5,1,0,21.333333333333332,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.column.definition.RowPerObjectColumnDefinition,3,10,104,3,1.6666666666666667,7,10,1,1,0,3,1.0,1,0,0.5,3,0.5,1,0,34.666666666666664,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.RepeatPerTimePeriodDataSetDefinition,4,4,71,1,1.0,0,2,0,1,0,6,1.0,1,0,0.0,4,1.0,2,0.0,17.75,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.SimplePatientDataSetDefinition,12,17,161,2,1.3333333333333333,5,6,0,1,4,66,1.0,1,0,0.0,12,0.8,4,0.12,13.416666666666666,3
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.SimpleIndicatorDataSetDefinition,5,13,102,3,1.6,8,1,1,1,3,10,1.0,1,0,0.0,5,0.0,1,0.07142857142857142,20.4,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.PatientDataSetDefinition,8,17,148,4,1.625,9,5,1,1,5,28,1.0,1,0,0.0,8,0.5,1,0.14285714285714285,18.5,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.SqlFileDataSetDefinition,10,10,88,1,1.0,0,3,0,1,0,45,1.0,1,0,0.0,10,1.0,5,0.42857142857142855,8.8,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.EncounterAndObsDataSetDefinition,0,0,26,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.MultiPeriodIndicatorDataSetDefinition,6,9,152,1,1.0,3,3,1,1,1,15,1.0,1,0,0.0,6,1.0,2,0.0,25.333333333333332,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.VisitDataSetDefinition,6,12,117,5,1.8333333333333333,6,2,1,1,1,15,1.0,1,0,0.0,6,0.5,1,0.13793103448275862,19.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.EncounterDataSetDefinition,7,14,135,5,1.7142857142857142,7,4,1,1,2,21,1.0,1,0,0.0,7,0.5,1,0.09090909090909091,19.285714285714285,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.LogicDataSetDefinition,5,9,249,2,1.2,4,7,2,1,4,10,1.0,1,0,0.0,5,0.5,1,0.0,49.8,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.EvaluatableDataSetDefinition,1,1,26,1,1.0,0,4,0,1,0,0,0,1,0,0.0,1,0,0,0,26.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.ObsDataSetDefinition,7,13,108,5,1.7142857142857142,6,2,1,1,2,21,1.0,1,0,0.0,7,0.5,1,0.09090909090909091,15.428571428571429,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.BaseDataSetDefinition,5,9,100,3,1.4,4,0,1,1,1,10,1.0,1,0,0.0,5,0.5,1,0.0,20.0,2
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.MultiParameterDataSetDefinition,5,6,74,2,1.4,1,7,0,1,0,10,1.0,1,0,0.5,5,1.0,2,0.0,14.8,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.SqlDataSetDefinition,2,2,72,1,1.0,0,14,0,1,0,1,1.0,1,0,0.7142857142857143,2,0.5,1,0,36.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.CohortIndicatorAndDimensionDataSetDefinition,12,32,252,5,1.5833333333333333,20,6,4,1,9,66,1.0,1,0,0.29411764705882354,12,0.0,2,0.14285714285714285,21.0,2
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.CohortsWithVaryingParametersDataSetDefinition,10,19,128,2,1.3,9,2,1,1,4,45,1.0,1,0,0.3333333333333333,10,0.75,3,0.06666666666666667,12.8,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.IterableSqlDataSetDefinition,0,0,22,0,0,0,3,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.RowPerObjectDataSetDefinition,12,24,163,3,1.5833333333333333,12,4,4,1,5,66,1.0,1,0,0.29411764705882354,12,0.6666666666666666,2,0.19,13.583333333333334,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.CohortIndicatorDataSetDefinition,12,30,229,3,1.5,18,11,3,1,10,66,1.0,1,0,0.29411764705882354,12,0.0,2,0.23076923076923078,19.083333333333332,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.CohortCrossTabDataSetDefinition,10,19,245,8,2.0,9,7,3,1,17,45,1.0,1,0,0.3333333333333333,10,0.6666666666666666,2,0.30434782608695654,24.5,3
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.persister.SerializedDataSetDefinitionPersister,1,1,35,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,0,0,0,35.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.SqlDataSetEvaluator,2,25,128,12,7.0,23,0,5,0,3,1,1.0,0,0,0.0,2,1.0,2,0.0,64.0,4
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.EncounterAndObsDataSetEvaluator,2,38,149,14,8.5,36,0,7,1,2,1,1.0,1,0,0.0,1,0.5,2,0.0,74.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.EncounterDataSetEvaluator,1,28,112,8,8.0,27,0,5,0,3,0,0,0,0,0.0,1,1.0,1,0,112.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.MultiPeriodIndicatorDataSetEvaluator,1,19,76,6,6.0,18,0,6,0,1,0,0,0,0,0.0,1,0,0,0,76.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.MultiParameterDataSetEvaluator,1,22,84,8,8.0,21,0,4,0,1,0,0,0,0,0.0,1,0.0,1,0,84.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.CohortsWithVaryingParametersDataSetEvaluator,1,15,90,7,7.0,14,0,5,0,1,0,0,0,0,0.0,1,0.6666666666666666,3,0,90.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.ObsDataSetEvaluator,1,19,84,6,6.0,18,0,5,0,3,0,0,0,0,0.0,1,0.0,2,0,84.0,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.CohortIndicatorDataSetEvaluator,1,24,117,10,10.0,23,0,9,0,2,0,0,0,0,0.0,1,1.0,1,0,117.0,3
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.CohortIndicatorAndDimensionDataSetEvaluator,1,23,109,7,7.0,22,0,9,0,2,0,0,0,0,0.0,1,1.0,1,0,109.0,3
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.SqlFileDataSetEvaluator,4,43,183,13,6.0,39,0,8,0,4,6,1.0,0,0,0.0,1,1.0,1,0.23529411764705882,45.75,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.RepeatPerTimePeriodDataSetEvaluator,2,23,97,7,4.0,21,0,3,0,1,1,1.0,0,0,0.0,2,1.0,1,0.0,48.5,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.IterableSqlDataSetEvaluator,2,17,99,7,4.5,15,0,5,1,0,1,1.0,1,0,0.6666666666666666,1,1.0,1,0.0,49.5,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.SimplePatientDataSetEvaluator,1,16,96,6,6.0,15,0,4,0,1,0,0,0,0,0.0,1,1.0,1,0,96.0,2
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.LogicDataSetEvaluator,2,19,123,9,6.0,17,0,6,0,0,1,1.0,0,0,0.0,2,0,0,0.25,61.5,1
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.PatientDataSetEvaluator,1,31,112,10,10.0,30,0,5,0,3,0,0,0,0,0.0,1,1.0,1,0,112.0,0
openmrs-module-reporting,2.0.0-SNAPSHOT,org.openmrs.module.reporting.dataset.definition.evaluator.CohortDataSetEvaluator,1,13,85,6,6.0,12,0,3,0,2,0,0,0,0,0.0,1,1.0,1,0,85.0,3
